Class;Symbol;System;Side;Variant;OptimizedParams;Combinations;Algorithm;MagicNumber;Status;Path;SHA256
04_US_Stocks_CFD;V;07_GRID_SEPARATE;SELL;ICHIMOKU;35;55375221384806400000;FAST_GENETIC;625429792;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/V/07_GRID_SEPARATE/SELL_ICHIMOKU.set;34E8EEF0EF4E8BD7A43AEE7CC38B6F04E6A141EDAFE2CC6F1B6EC98CD1B8B6E6
04_US_Stocks_CFD;V;08_GRID_UNIFIED;BOTH;MULTI;38;10152123920547840000000;FAST_GENETIC;666228121;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/V/08_GRID_UNIFIED/BOTH_MULTI.set;55387186799D617820EF589164CF92B3A77327A347F3BE956B8ED8623B85AD76
04_US_Stocks_CFD;V;08_GRID_UNIFIED;BOTH;ICHIMOKU;37;221500885539225600000;FAST_GENETIC;663789464;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/V/08_GRID_UNIFIED/BOTH_ICHIMOKU.set;DF210CA6CF44C4094E65A853E2C541F15001BAF0434D60CDBF8F723A66067139
04_US_Stocks_CFD;V;09_MARTINGALE;BUY;MULTI;34;2632032127549440000000;FAST_GENETIC;666077538;HIGH_RISK;04_US_Stocks_CFD/V/09_MARTINGALE/BUY_MULTI.set;26C707B6BF5E030FD643ACF8EE38D115511B72AA474DD7A00F4176AC5C10B8FF
04_US_Stocks_CFD;V;09_MARTINGALE;BUY;ICHIMOKU;33;57426155510169600000;FAST_GENETIC;653492128;HIGH_RISK;04_US_Stocks_CFD/V/09_MARTINGALE/BUY_ICHIMOKU.set;15E4CDF231D2C92F90FB67A58A6722184BB637E9D519E597931993F90AE54DA7
04_US_Stocks_CFD;V;09_MARTINGALE;SELL;MULTI;34;2632032127549440000000;FAST_GENETIC;622705000;HIGH_RISK;04_US_Stocks_CFD/V/09_MARTINGALE/SELL_MULTI.set;B4083320158070DF6832D10E8DC0D8D4E7244574804CECED2F77EE89A7387A47
04_US_Stocks_CFD;V;09_MARTINGALE;SELL;ICHIMOKU;33;57426155510169600000;FAST_GENETIC;643872680;HIGH_RISK;04_US_Stocks_CFD/V/09_MARTINGALE/SELL_ICHIMOKU.set;41996CE06157BBF6D671712C086B4CE4B491575969676D574E6523EBF3A5B646
04_US_Stocks_CFD;V;10_DALEMBERT;BUY;MULTI;35;13160160637747200000000;FAST_GENETIC;666928175;HIGH_RISK;04_US_Stocks_CFD/V/10_DALEMBERT/BUY_MULTI.set;097263BE0D78A49570DEE736EF6107049503CFBA894E0816FA4E577F970903B6
04_US_Stocks_CFD;V;10_DALEMBERT;BUY;ICHIMOKU;34;287130777550848000000;FAST_GENETIC;664421054;HIGH_RISK;04_US_Stocks_CFD/V/10_DALEMBERT/BUY_ICHIMOKU.set;74B5755C629D9EB8B474EEF86F282BE12EFF2586901F33659D51F1932CBEEEB9
04_US_Stocks_CFD;V;10_DALEMBERT;SELL;MULTI;35;13160160637747200000000;FAST_GENETIC;699344418;HIGH_RISK;04_US_Stocks_CFD/V/10_DALEMBERT/SELL_MULTI.set;1769067B5874BCDF6FB83255F2FBF9D4AA15BB435C69587DADAEDE08182232C2
04_US_Stocks_CFD;V;10_DALEMBERT;SELL;ICHIMOKU;34;287130777550848000000;FAST_GENETIC;625700470;HIGH_RISK;04_US_Stocks_CFD/V/10_DALEMBERT/SELL_ICHIMOKU.set;81B70D6F9C624314B2E3143FDA684CE906EFDA45BCE16BB7B76C7398932D2E43
04_US_Stocks_CFD;V;11_SIGNAL_ONLY;BUY;MULTI;28;22254059520000000;FAST_GENETIC;659252553;HIGH_RISK_RESEARCH;04_US_Stocks_CFD/V/11_SIGNAL_ONLY/BUY_MULTI.set;F6249F22E8C61241F7B4702DC85B0C5F25B6F510CB79F91258368FF88E4B1F64
04_US_Stocks_CFD;V;11_SIGNAL_ONLY;BUY;ICHIMOKU;27;485543116800000;FAST_GENETIC;681702328;HIGH_RISK_RESEARCH;04_US_Stocks_CFD/V/11_SIGNAL_ONLY/BUY_ICHIMOKU.set;CBBF9DC1EFA4B0C43624912C813A13FBFD97CA98CF3A8F7663F9FD2215C3D01C
04_US_Stocks_CFD;V;11_SIGNAL_ONLY;SELL;MULTI;28;22254059520000000;FAST_GENETIC;659707215;HIGH_RISK_RESEARCH;04_US_Stocks_CFD/V/11_SIGNAL_ONLY/SELL_MULTI.set;5DE0ABBCF5B9D205E5EDB22835FDAF6F86DF18E864688661D10CDFA63A85204E
04_US_Stocks_CFD;V;11_SIGNAL_ONLY;SELL;ICHIMOKU;27;485543116800000;FAST_GENETIC;649889260;HIGH_RISK_RESEARCH;04_US_Stocks_CFD/V/11_SIGNAL_ONLY/SELL_ICHIMOKU.set;D949CB243B2B9B6BE8979EE76E77F189CAC208B3747A6FB1BF3D337FDB959F21
04_US_Stocks_CFD;VZ;01_SLTP;BUY;MULTI;33;658008031887360000000;FAST_GENETIC;682851332;RESEARCH;04_US_Stocks_CFD/VZ/01_SLTP/BUY_MULTI.set;A43415DF809243821F12C5C865DB3E3033DACCB644F380F182509397B99F5E05
04_US_Stocks_CFD;VZ;01_SLTP;BUY;ICHIMOKU;32;14356538877542400000;FAST_GENETIC;668197455;RESEARCH;04_US_Stocks_CFD/VZ/01_SLTP/BUY_ICHIMOKU.set;AC8C8E3618BD4B4CA931007B893EEE507107E485431ADA5DA5D2CCC4A43A9D67
04_US_Stocks_CFD;VZ;01_SLTP;SELL;MULTI;33;658008031887360000000;FAST_GENETIC;661974319;RESEARCH;04_US_Stocks_CFD/VZ/01_SLTP/SELL_MULTI.set;1721A523B19792D0400508D6C74058C7384B126B0E41C59AE29F569CB49A7218
04_US_Stocks_CFD;VZ;01_SLTP;SELL;ICHIMOKU;32;14356538877542400000;FAST_GENETIC;685434941;RESEARCH;04_US_Stocks_CFD/VZ/01_SLTP/SELL_ICHIMOKU.set;BD4748BFC8C8CA0C2B770FF629E4F742526B8BADB73EEB9474A0A9D0A7684DE2
04_US_Stocks_CFD;VZ;02_SLTP_ORGANIC;BUY;MULTI;33;658008031887360000000;FAST_GENETIC;621982098;RESEARCH;04_US_Stocks_CFD/VZ/02_SLTP_ORGANIC/BUY_MULTI.set;3BBDBFC636820B5DD6BCD9405F40F2DB341EC8E8BDAE6B90A3798AE146A36F1B
04_US_Stocks_CFD;VZ;02_SLTP_ORGANIC;BUY;ICHIMOKU;32;14356538877542400000;FAST_GENETIC;631455230;RESEARCH;04_US_Stocks_CFD/VZ/02_SLTP_ORGANIC/BUY_ICHIMOKU.set;EF6616AF8DEFB67D87490AA75B3A8A01A04204213558822DD430E37CDBF77301
04_US_Stocks_CFD;VZ;02_SLTP_ORGANIC;SELL;MULTI;33;658008031887360000000;FAST_GENETIC;656043208;RESEARCH;04_US_Stocks_CFD/VZ/02_SLTP_ORGANIC/SELL_MULTI.set;C59BECD7BBE6B77BA24FBD15CFCB266A33D3224C8106A83243FED5075D5722D7
04_US_Stocks_CFD;VZ;02_SLTP_ORGANIC;SELL;ICHIMOKU;32;14356538877542400000;FAST_GENETIC;629489543;RESEARCH;04_US_Stocks_CFD/VZ/02_SLTP_ORGANIC/SELL_ICHIMOKU.set;8686ED1A5B96153FE34028AF88B278B43840B3AC3517B6809882C8D957CC7867
04_US_Stocks_CFD;VZ;03_TRAIL_ONLY;BUY;MULTI;32;174471826636800000000;FAST_GENETIC;648481176;RESEARCH;04_US_Stocks_CFD/VZ/03_TRAIL_ONLY/BUY_MULTI.set;018A240673EA400049381E0550E0643777BC27C6D5EDAAC8FFA47C99C9CB3C1C
04_US_Stocks_CFD;VZ;03_TRAIL_ONLY;BUY;ICHIMOKU;31;3806658035712000000;FAST_GENETIC;629843928;RESEARCH;04_US_Stocks_CFD/VZ/03_TRAIL_ONLY/BUY_ICHIMOKU.set;9FF83731EED98C43798CAAA4A9F765AF941710D11F3298AFA13BB0814BBF03F5
04_US_Stocks_CFD;VZ;03_TRAIL_ONLY;SELL;MULTI;32;174471826636800000000;FAST_GENETIC;647087831;RESEARCH;04_US_Stocks_CFD/VZ/03_TRAIL_ONLY/SELL_MULTI.set;C8486DFD5F6D6E0F354E204A3237469A871C6B177EAD1E5FFC3D54B1A8E780B4
04_US_Stocks_CFD;VZ;03_TRAIL_ONLY;SELL;ICHIMOKU;31;3806658035712000000;FAST_GENETIC;637839960;RESEARCH;04_US_Stocks_CFD/VZ/03_TRAIL_ONLY/SELL_ICHIMOKU.set;6E1498A2B0F913C9D7233CF1A9804AE72D735DBBD6D49B869941FBA4CF94187F
04_US_Stocks_CFD;VZ;04_SLTP_TRAIL;BUY;MULTI;36;184242248928460800000000;FAST_GENETIC;680270253;RESEARCH;04_US_Stocks_CFD/VZ/04_SLTP_TRAIL/BUY_MULTI.set;7CB5AAC5603A1CBA94D857E56FD4201244D7A00ADA5CAF227043B2BEF3855CAD
04_US_Stocks_CFD;VZ;04_SLTP_TRAIL;BUY;ICHIMOKU;35;4019830885711872000000;FAST_GENETIC;641449423;RESEARCH;04_US_Stocks_CFD/VZ/04_SLTP_TRAIL/BUY_ICHIMOKU.set;F35E3A3CD214AB6AF5EF6A247FBF14ED0957AB0ABF6BD4A2394367CDAA4D5F82
04_US_Stocks_CFD;VZ;04_SLTP_TRAIL;SELL;MULTI;36;184242248928460800000000;FAST_GENETIC;672522291;RESEARCH;04_US_Stocks_CFD/VZ/04_SLTP_TRAIL/SELL_MULTI.set;14A733CF801ED0AE06E04E978E5CB641E6815361032AEEB18FEBB5E0A495254F
04_US_Stocks_CFD;VZ;04_SLTP_TRAIL;SELL;ICHIMOKU;35;4019830885711872000000;FAST_GENETIC;631391970;RESEARCH;04_US_Stocks_CFD/VZ/04_SLTP_TRAIL/SELL_ICHIMOKU.set;9C4FD3490B5DC47966DFC6D6619784CAF2322881ECE0CE6C2851A19C07328784
04_US_Stocks_CFD;VZ;05_BE_TRAIL;BUY;MULTI;33;1046830959820800000000;FAST_GENETIC;629623094;RESEARCH;04_US_Stocks_CFD/VZ/05_BE_TRAIL/BUY_MULTI.set;B2E22FE76A755894BFA989C0137DAE92230A3D43B880BA5B02E9E60F743E42A3
04_US_Stocks_CFD;VZ;05_BE_TRAIL;BUY;ICHIMOKU;32;22839948214272000000;FAST_GENETIC;613144332;RESEARCH;04_US_Stocks_CFD/VZ/05_BE_TRAIL/BUY_ICHIMOKU.set;3BCC72CA0C4D1BCD00A62C95C658A2F3448AEF8568050E2EC94C7E7F380B6F0B
04_US_Stocks_CFD;VZ;05_BE_TRAIL;SELL;MULTI;33;1046830959820800000000;FAST_GENETIC;683111901;RESEARCH;04_US_Stocks_CFD/VZ/05_BE_TRAIL/SELL_MULTI.set;633B86F54DA1D6FF67474972895869C44CC4997C74D1A08915B3CC2002DC0705
04_US_Stocks_CFD;VZ;05_BE_TRAIL;SELL;ICHIMOKU;32;22839948214272000000;FAST_GENETIC;614430554;RESEARCH;04_US_Stocks_CFD/VZ/05_BE_TRAIL/SELL_ICHIMOKU.set;3A77437FBF49930427552F75FC4D53D883912918B569609F0B8B7BD6223A751F
04_US_Stocks_CFD;VZ;06_REVERSAL_EXIT;BUY;MULTI;36;8374647678566400000000;FAST_GENETIC;687768627;RESEARCH;04_US_Stocks_CFD/VZ/06_REVERSAL_EXIT/BUY_MULTI.set;D5C27919A3BFEECF3F497B1ECF55657B052BF078CF53FBAFF7378CCFE9075574
04_US_Stocks_CFD;VZ;06_REVERSAL_EXIT;BUY;ICHIMOKU;35;182719585714176000000;FAST_GENETIC;627384466;RESEARCH;04_US_Stocks_CFD/VZ/06_REVERSAL_EXIT/BUY_ICHIMOKU.set;C34F2E8200B1BF887545EB29D8E358389F1B2DD533957EB0962B49B4942597A0
04_US_Stocks_CFD;VZ;06_REVERSAL_EXIT;SELL;MULTI;36;8374647678566400000000;FAST_GENETIC;695811371;RESEARCH;04_US_Stocks_CFD/VZ/06_REVERSAL_EXIT/SELL_MULTI.set;872DAAE3F81F186EBC09CEFE10228867679C5886E6EB88421D7986B82E794478
04_US_Stocks_CFD;VZ;06_REVERSAL_EXIT;SELL;ICHIMOKU;35;182719585714176000000;FAST_GENETIC;630998204;RESEARCH;04_US_Stocks_CFD/VZ/06_REVERSAL_EXIT/SELL_ICHIMOKU.set;7F49A9867B6D998521C82672F8EF848893D010FAA9EA59F93E71CDB3C669229D
04_US_Stocks_CFD;VZ;07_GRID_SEPARATE;BUY;MULTI;36;2538030980136960000000;FAST_GENETIC;654571735;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/VZ/07_GRID_SEPARATE/BUY_MULTI.set;D58D1D5ED7651AA0F87A0D47A6897664FCB82D9321866CDC8137F575C4937327
04_US_Stocks_CFD;VZ;07_GRID_SEPARATE;BUY;ICHIMOKU;35;55375221384806400000;FAST_GENETIC;633007985;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/VZ/07_GRID_SEPARATE/BUY_ICHIMOKU.set;70426B9A72D210DCDD681A43A998135429FAD1B6E430E1CC3869EA9FB125CFAB
04_US_Stocks_CFD;VZ;07_GRID_SEPARATE;SELL;MULTI;36;2538030980136960000000;FAST_GENETIC;673283920;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/VZ/07_GRID_SEPARATE/SELL_MULTI.set;42A62C11B564C951DA19EE9609EFCA9E200478B32DAC1CCA2BDBC9F0D254F517
04_US_Stocks_CFD;VZ;07_GRID_SEPARATE;SELL;ICHIMOKU;35;55375221384806400000;FAST_GENETIC;633863978;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/VZ/07_GRID_SEPARATE/SELL_ICHIMOKU.set;7EB7D239FF58FB489C4BDDC1FE3A17BD18919EC13B2AF3CDD7F4F9E1AE2CE4E7
04_US_Stocks_CFD;VZ;08_GRID_UNIFIED;BOTH;MULTI;38;10152123920547840000000;FAST_GENETIC;692152274;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/VZ/08_GRID_UNIFIED/BOTH_MULTI.set;9A052EEA37AF77FCC0519809AD05D15D784C1F2C510D709710CF198FFE6AA817
04_US_Stocks_CFD;VZ;08_GRID_UNIFIED;BOTH;ICHIMOKU;37;221500885539225600000;FAST_GENETIC;643602596;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/VZ/08_GRID_UNIFIED/BOTH_ICHIMOKU.set;6BC68F4D02AC1D2B8FE31F70850CFCAD548C6E03F688E8430F81E4A78B5FC134
04_US_Stocks_CFD;VZ;09_MARTINGALE;BUY;MULTI;34;2632032127549440000000;FAST_GENETIC;615195933;HIGH_RISK;04_US_Stocks_CFD/VZ/09_MARTINGALE/BUY_MULTI.set;C01EB8FA06A55225A839201C0C03CC82F8F5C69A7743BDF5996FB487341F4ACC
04_US_Stocks_CFD;VZ;09_MARTINGALE;BUY;ICHIMOKU;33;57426155510169600000;FAST_GENETIC;674278312;HIGH_RISK;04_US_Stocks_CFD/VZ/09_MARTINGALE/BUY_ICHIMOKU.set;B5EF150784EFB1E024ACC3B3CE35E0B043E673C3DF8BBC7F0CE1EA183024D6F3
04_US_Stocks_CFD;VZ;09_MARTINGALE;SELL;MULTI;34;2632032127549440000000;FAST_GENETIC;697844403;HIGH_RISK;04_US_Stocks_CFD/VZ/09_MARTINGALE/SELL_MULTI.set;09A0696ECD2DE4697AA8D61FCD4EA6E2C72F83E6DB8800C481F96ED1A12C9EA5
04_US_Stocks_CFD;VZ;09_MARTINGALE;SELL;ICHIMOKU;33;57426155510169600000;FAST_GENETIC;610799655;HIGH_RISK;04_US_Stocks_CFD/VZ/09_MARTINGALE/SELL_ICHIMOKU.set;4F595FA88A5CA6818C9FE24F62444F173097D21B7A99C3FA1ADD594AA732B7DA
04_US_Stocks_CFD;VZ;10_DALEMBERT;BUY;MULTI;35;13160160637747200000000;FAST_GENETIC;640476675;HIGH_RISK;04_US_Stocks_CFD/VZ/10_DALEMBERT/BUY_MULTI.set;217BF11344901ADBD2AA62EBB6AD2AC3C5BEE153ACF66BF24276214CB09D8656
04_US_Stocks_CFD;VZ;10_DALEMBERT;BUY;ICHIMOKU;34;287130777550848000000;FAST_GENETIC;657885555;HIGH_RISK;04_US_Stocks_CFD/VZ/10_DALEMBERT/BUY_ICHIMOKU.set;094C0EA10911F5693CA85C4D37203866546842E3F75A76497D8A19E90CCBD404
04_US_Stocks_CFD;VZ;10_DALEMBERT;SELL;MULTI;35;13160160637747200000000;FAST_GENETIC;652115393;HIGH_RISK;04_US_Stocks_CFD/VZ/10_DALEMBERT/SELL_MULTI.set;2AC3121EDE139A2EC2669BAD41377AFE8ED76F36D6346A4C692CEE68E751BDF9
04_US_Stocks_CFD;VZ;10_DALEMBERT;SELL;ICHIMOKU;34;287130777550848000000;FAST_GENETIC;698644297;HIGH_RISK;04_US_Stocks_CFD/VZ/10_DALEMBERT/SELL_ICHIMOKU.set;BA80B74B7345FC82DA5FE7C50E89DDBB1E5573908A4F0303A9B4A1D9D4C794C5
04_US_Stocks_CFD;VZ;11_SIGNAL_ONLY;BUY;MULTI;28;22254059520000000;FAST_GENETIC;633480335;HIGH_RISK_RESEARCH;04_US_Stocks_CFD/VZ/11_SIGNAL_ONLY/BUY_MULTI.set;AF97381677DDF930492DA222A1E84FB69AA83C822D806EDCBCC0EE8217739766
04_US_Stocks_CFD;VZ;11_SIGNAL_ONLY;BUY;ICHIMOKU;27;485543116800000;FAST_GENETIC;691160542;HIGH_RISK_RESEARCH;04_US_Stocks_CFD/VZ/11_SIGNAL_ONLY/BUY_ICHIMOKU.set;C7D439EF57C295F678A251CB2A01549E2C8BD0FF6E9F3DB79B854E15F6E0EC5B
04_US_Stocks_CFD;VZ;11_SIGNAL_ONLY;SELL;MULTI;28;22254059520000000;FAST_GENETIC;674662067;HIGH_RISK_RESEARCH;04_US_Stocks_CFD/VZ/11_SIGNAL_ONLY/SELL_MULTI.set;E23AADD3E71BB2C1094C600D3151ECC715519EB9923D6DFD3E8771F2C4F465B3
04_US_Stocks_CFD;VZ;11_SIGNAL_ONLY;SELL;ICHIMOKU;27;485543116800000;FAST_GENETIC;682196231;HIGH_RISK_RESEARCH;04_US_Stocks_CFD/VZ/11_SIGNAL_ONLY/SELL_ICHIMOKU.set;154468E64DD931FA69842674E403ED5E9A5F5DF8FFB1B2EE53E5C071CC14EF12
04_US_Stocks_CFD;WFC;01_SLTP;BUY;MULTI;33;658008031887360000000;FAST_GENETIC;664678845;RESEARCH;04_US_Stocks_CFD/WFC/01_SLTP/BUY_MULTI.set;36A6923F69EA99F7E4517CD9B546A56A4F069DE85F8F01CC2BAB39C6C5CB7C33
04_US_Stocks_CFD;WFC;01_SLTP;BUY;ICHIMOKU;32;14356538877542400000;FAST_GENETIC;653932879;RESEARCH;04_US_Stocks_CFD/WFC/01_SLTP/BUY_ICHIMOKU.set;D52AF04F4A8CC18ECF209D165D014043A41E909FD166C5B5D6F90BCE362E39FA
04_US_Stocks_CFD;WFC;01_SLTP;SELL;MULTI;33;658008031887360000000;FAST_GENETIC;637609461;RESEARCH;04_US_Stocks_CFD/WFC/01_SLTP/SELL_MULTI.set;BD24184D027999FA8327F5536E6B02F87F9EB60FD215ACCE78FE6647C67331EC
04_US_Stocks_CFD;WFC;01_SLTP;SELL;ICHIMOKU;32;14356538877542400000;FAST_GENETIC;665783385;RESEARCH;04_US_Stocks_CFD/WFC/01_SLTP/SELL_ICHIMOKU.set;44AFF993D266B15466ED97214ADB686110FD6DAF5BE2F6D6168500FED79250D6
04_US_Stocks_CFD;WFC;02_SLTP_ORGANIC;BUY;MULTI;33;658008031887360000000;FAST_GENETIC;692627662;RESEARCH;04_US_Stocks_CFD/WFC/02_SLTP_ORGANIC/BUY_MULTI.set;89CF941C86E08143E95B34A76388C9DE31459EDE8344061508A1589262011D9B
04_US_Stocks_CFD;WFC;02_SLTP_ORGANIC;BUY;ICHIMOKU;32;14356538877542400000;FAST_GENETIC;620283398;RESEARCH;04_US_Stocks_CFD/WFC/02_SLTP_ORGANIC/BUY_ICHIMOKU.set;930F51B0E7FC7A68F4CBE4FCFFA4932DBDEB23FD3A37BE3E98A54405093DF6CC
04_US_Stocks_CFD;WFC;02_SLTP_ORGANIC;SELL;MULTI;33;658008031887360000000;FAST_GENETIC;628176400;RESEARCH;04_US_Stocks_CFD/WFC/02_SLTP_ORGANIC/SELL_MULTI.set;B40368C709F56630742F8E7756D92A6294871409CA12B5FAB4174F116E8283DC
04_US_Stocks_CFD;WFC;02_SLTP_ORGANIC;SELL;ICHIMOKU;32;14356538877542400000;FAST_GENETIC;628906014;RESEARCH;04_US_Stocks_CFD/WFC/02_SLTP_ORGANIC/SELL_ICHIMOKU.set;C382145707352D37906701C8165E5F8D1BB071235BDBB13EF7F204FF2C3734CC
04_US_Stocks_CFD;WFC;03_TRAIL_ONLY;BUY;MULTI;32;174471826636800000000;FAST_GENETIC;694289952;RESEARCH;04_US_Stocks_CFD/WFC/03_TRAIL_ONLY/BUY_MULTI.set;D03263DC48E5B63F7E8120752047E638167CA3BB92BC6933088FD1EE1331FE73
04_US_Stocks_CFD;WFC;03_TRAIL_ONLY;BUY;ICHIMOKU;31;3806658035712000000;FAST_GENETIC;651990405;RESEARCH;04_US_Stocks_CFD/WFC/03_TRAIL_ONLY/BUY_ICHIMOKU.set;481F1EBDE9C509E078C6A34E3ED96AB5FB80634ED02F0A4CA104CDE4B50A8602
04_US_Stocks_CFD;WFC;03_TRAIL_ONLY;SELL;MULTI;32;174471826636800000000;FAST_GENETIC;681365279;RESEARCH;04_US_Stocks_CFD/WFC/03_TRAIL_ONLY/SELL_MULTI.set;C6832842DA83B605C8B43D89C647936C1D35458530607DC5D357C17570386179
04_US_Stocks_CFD;WFC;03_TRAIL_ONLY;SELL;ICHIMOKU;31;3806658035712000000;FAST_GENETIC;675534234;RESEARCH;04_US_Stocks_CFD/WFC/03_TRAIL_ONLY/SELL_ICHIMOKU.set;25EA65C5E4BCADBE52BA0D07F04CC9590617124A57DC3287468C8FF216BF5B88
04_US_Stocks_CFD;WFC;04_SLTP_TRAIL;BUY;MULTI;36;184242248928460800000000;FAST_GENETIC;696733400;RESEARCH;04_US_Stocks_CFD/WFC/04_SLTP_TRAIL/BUY_MULTI.set;3D3266B6AE26EF1E7ECCD3219CD592020EB04FCD53FB16B6CAA8C64E2AE00DFA
04_US_Stocks_CFD;WFC;04_SLTP_TRAIL;BUY;ICHIMOKU;35;4019830885711872000000;FAST_GENETIC;611691808;RESEARCH;04_US_Stocks_CFD/WFC/04_SLTP_TRAIL/BUY_ICHIMOKU.set;1582660654FA3EE3BB89A2C9D49B1908C9F311F4C12B3D24456B760AD9F873AB
04_US_Stocks_CFD;WFC;04_SLTP_TRAIL;SELL;MULTI;36;184242248928460800000000;FAST_GENETIC;622729847;RESEARCH;04_US_Stocks_CFD/WFC/04_SLTP_TRAIL/SELL_MULTI.set;28DA5ED7C3AEDE01153BA95E5A41411966AAA60FC09BC4480D45284F60AE0A5D
04_US_Stocks_CFD;WFC;04_SLTP_TRAIL;SELL;ICHIMOKU;35;4019830885711872000000;FAST_GENETIC;697231309;RESEARCH;04_US_Stocks_CFD/WFC/04_SLTP_TRAIL/SELL_ICHIMOKU.set;418CB932540CA9A261BFD89FEBD48867C1F9ED608B8A616FD5ECC297BC0E7072
04_US_Stocks_CFD;WFC;05_BE_TRAIL;BUY;MULTI;33;1046830959820800000000;FAST_GENETIC;629431109;RESEARCH;04_US_Stocks_CFD/WFC/05_BE_TRAIL/BUY_MULTI.set;512CBB083877E2489437F7C55FA076B43354F8FA06DC0A5FD268C7B514B7BA46
04_US_Stocks_CFD;WFC;05_BE_TRAIL;BUY;ICHIMOKU;32;22839948214272000000;FAST_GENETIC;643145117;RESEARCH;04_US_Stocks_CFD/WFC/05_BE_TRAIL/BUY_ICHIMOKU.set;CE596263B3B51F32FB6E19CF323E6E45CC8F26800FE1122BF46A6AE15AEBFE24
04_US_Stocks_CFD;WFC;05_BE_TRAIL;SELL;MULTI;33;1046830959820800000000;FAST_GENETIC;661916065;RESEARCH;04_US_Stocks_CFD/WFC/05_BE_TRAIL/SELL_MULTI.set;BAEB28B85312994B4B9E04A17F9F99D1564B46004859F9602A5340876082CA63
04_US_Stocks_CFD;WFC;05_BE_TRAIL;SELL;ICHIMOKU;32;22839948214272000000;FAST_GENETIC;676104084;RESEARCH;04_US_Stocks_CFD/WFC/05_BE_TRAIL/SELL_ICHIMOKU.set;5EBE9836586A8EC00B9430D4580D684992F9693E014DBEFE53F0FB1476A18A45
04_US_Stocks_CFD;WFC;06_REVERSAL_EXIT;BUY;MULTI;36;8374647678566400000000;FAST_GENETIC;679241185;RESEARCH;04_US_Stocks_CFD/WFC/06_REVERSAL_EXIT/BUY_MULTI.set;8A606497E3A6C3E8AF0E066C1A677D943F6FD248C41D94A06296A1C9364137EA
04_US_Stocks_CFD;WFC;06_REVERSAL_EXIT;BUY;ICHIMOKU;35;182719585714176000000;FAST_GENETIC;681842554;RESEARCH;04_US_Stocks_CFD/WFC/06_REVERSAL_EXIT/BUY_ICHIMOKU.set;13AE0B3D64D41D1AE109F67B3668FAFF2B53684B53E27BFBBCDDEDBA019CFC39
04_US_Stocks_CFD;WFC;06_REVERSAL_EXIT;SELL;MULTI;36;8374647678566400000000;FAST_GENETIC;696054009;RESEARCH;04_US_Stocks_CFD/WFC/06_REVERSAL_EXIT/SELL_MULTI.set;B359E275355D4D1EB9F825FD9D5094BD6BEB4ED8DCF6CD8140F8DA296363A250
04_US_Stocks_CFD;WFC;06_REVERSAL_EXIT;SELL;ICHIMOKU;35;182719585714176000000;FAST_GENETIC;680458007;RESEARCH;04_US_Stocks_CFD/WFC/06_REVERSAL_EXIT/SELL_ICHIMOKU.set;47ECE0E3130BE2DFD9E9F9457CD512BF399E00F3AE192502017AA3383E7A2E4E
04_US_Stocks_CFD;WFC;07_GRID_SEPARATE;BUY;MULTI;36;2538030980136960000000;FAST_GENETIC;628727743;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/WFC/07_GRID_SEPARATE/BUY_MULTI.set;F4AFCD566E769F2E3582DF0B662CE6E5B6C6FE4262AF65816B4634283FE216D5
04_US_Stocks_CFD;WFC;07_GRID_SEPARATE;BUY;ICHIMOKU;35;55375221384806400000;FAST_GENETIC;680763637;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/WFC/07_GRID_SEPARATE/BUY_ICHIMOKU.set;34A49AC888CD6E709546EEBEB8A7B5F643D6E921648AA19CB4A0E8F85CF6F145
04_US_Stocks_CFD;WFC;07_GRID_SEPARATE;SELL;MULTI;36;2538030980136960000000;FAST_GENETIC;670544839;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/WFC/07_GRID_SEPARATE/SELL_MULTI.set;E57787FBB2AFE636783F9EB494D8D2CB1ACCA1760D00CE4200846278882C3C92
04_US_Stocks_CFD;WFC;07_GRID_SEPARATE;SELL;ICHIMOKU;35;55375221384806400000;FAST_GENETIC;678191030;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/WFC/07_GRID_SEPARATE/SELL_ICHIMOKU.set;D5B0537DE7FCDEE60D929F3A1A62A539B4DD6F8329907B10BF093A747C8D224F
04_US_Stocks_CFD;WFC;08_GRID_UNIFIED;BOTH;MULTI;38;10152123920547840000000;FAST_GENETIC;672091946;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/WFC/08_GRID_UNIFIED/BOTH_MULTI.set;AEF2994A73F18244BC7D0DC6FD6BE5D48B0C726ECBF683C5F07256BCC04100D7
